user_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
U4042,27,3,438.65999999999997,2,5,3,Loyal
U4043,17,4,812.6700000000001,3,5,5,Champions
U4045,31,2,517.46,2,3,3,At Risk
U4046,51,1,105.34,1,2,1,Lost
U4047,5,1,316.56,5,2,2,Loyal
U4048,18,1,47.68,3,2,1,At Risk
U4049,18,3,792.4,3,5,5,Champions
U4051,22,3,739.42,3,5,4,Champions
U4052,12,2,319.53999999999996,4,3,2,Loyal
U4053,55,1,91.08,1,2,1,Lost
U4054,9,2,893.64,4,3,5,Champions
U4055,8,3,483.4,4,5,3,Champions
U4056,6,1,53.4,5,2,1,At Risk
U4058,50,1,459.24,1,2,3,At Risk
U4059,3,2,188.82999999999998,5,3,1,Loyal
U4060,22,1,264.35,3,2,2,At Risk
U4061,29,7,1817.55,2,5,5,Champions
U4062,43,2,827.01,1,3,5,Loyal
U4063,51,1,279.88,1,2,2,Lost
U4064,1,2,303.82,5,3,2,Loyal
U4065,20,3,1005.87,3,5,5,Champions
U4067,37,1,483.13,2,2,3,At Risk
U4068,1,4,1033.3,5,5,5,Champions
U4070,49,2,528.73,1,3,4,At Risk
U4072,7,3,288.46999999999997,5,5,2,Champions
U4075,54,1,454.48,1,2,3,At Risk
U4076,5,1,62.58,5,2,1,At Risk
U4077,26,3,510.58,2,5,3,Loyal
U4079,9,3,549.7,4,5,4,Champions
U4080,23,2,418.25,3,3,3,Loyal
U4081,30,2,689.39,2,3,4,Loyal
U4082,41,1,95.71,1,2,1,Lost
U4083,55,2,239.98,1,3,2,At Risk
U4084,12,2,214.76,4,3,1,At Risk
U4085,9,4,736.1,4,5,4,Champions
U4087,43,3,426.43,1,5,3,Loyal
U4088,23,3,426.89,3,5,3,Loyal
U4090,53,1,481.35,1,2,3,At Risk
U4091,54,1,170.66,1,2,1,Lost
U4092,41,2,462.71000000000004,1,3,3,At Risk
U4093,15,3,701.91,4,5,4,Champions
U4094,31,1,484.97,2,2,3,At Risk
U4096,5,1,424.14,5,2,3,Loyal
U4097,23,2,393.26,3,3,3,Loyal
U4098,24,1,366.76,3,2,2,At Risk
U4099,49,1,153.63,1,2,1,Lost
U4100,4,2,710.48,5,3,4,Champions
U4101,20,2,85.9,3,3,1,At Risk
U4104,51,1,158.77,1,2,1,Lost
U4105,28,2,684.8,2,3,4,Loyal
U4106,30,2,254.07999999999998,2,3,2,At Risk
U4107,7,2,296.95,5,3,2,Loyal
U4108,18,3,1058.28,3,5,5,Champions
U4109,21,4,897.11,3,5,5,Champions
U4110,21,1,49.34,3,2,1,At Risk
U4112,51,2,790.2,1,3,5,Loyal
U4113,25,2,235.35000000000002,3,3,2,At Risk
U4115,26,2,326.48,2,3,2,At Risk
U4118,8,2,673.19,4,3,4,Loyal
U4119,5,3,554.06,5,5,4,Champions
U4120,14,2,540.9,4,3,4,Loyal
U4121,4,3,325.46999999999997,5,5,2,Champions
U4122,28,1,119.86,2,2,1,Lost
U4123,9,2,518.12,4,3,3,Loyal
U4124,45,2,308.51,1,3,2,At Risk
U4125,13,2,591.53,4,3,4,Loyal
U4128,26,2,436.94,2,3,3,At Risk
U4129,30,2,567.9,2,3,4,Loyal
U4130,20,4,778.52,3,5,5,Champions
U4131,51,1,225.91,1,2,2,Lost
U4133,1,1,463.31,5,2,3,Loyal
U4134,25,2,534.85,3,3,4,Loyal
U4135,1,2,719.5,5,4,4,Champions
U4137,49,1,42.12,1,2,1,Lost
U4140,18,2,843.9200000000001,3,4,5,Champions
U4141,31,3,766.48,2,5,4,Loyal
U4142,2,3,620.3,5,5,4,Champions
U4143,5,3,989.25,5,5,5,Champions
U4144,16,2,767.7,3,4,4,Loyal
U4145,34,2,246.49,2,4,2,At Risk
U4146,33,7,1980.95,2,5,5,Champions
U4147,31,2,856.3800000000001,2,4,5,Loyal
U4148,27,1,440.21,2,2,3,At Risk
U4149,34,1,376.01,2,2,2,At Risk
U4150,5,2,483.37,5,4,3,Champions
U4152,52,1,299.25,1,2,2,Lost
U4153,19,1,211.3,3,2,1,At Risk
U4154,26,3,654.78,2,5,4,Loyal
U4155,48,2,161.26,1,4,1,At Risk
U4156,6,3,953.12,5,5,5,Champions
U4158,60,1,444.21,1,2,3,At Risk
U4159,36,2,409.81,2,4,3,Loyal
U4160,22,2,727.79,3,4,4,Loyal
U4161,10,3,651.72,4,5,4,Champions
U4162,21,1,112.5,3,2,1,At Risk
U4163,23,2,773.26,3,4,4,Loyal
U4164,29,2,902.78,2,4,5,Loyal
U4165,6,5,993.37,5,5,5,Champions
U4167,17,1,244.6,3,2,2,At Risk
U4169,19,4,1345.4,3,5,5,Champions
U4170,1,4,492.45,5,5,3,Champions
U4171,9,2,517.3,4,4,3,Loyal
U4173,27,2,490.69,2,4,3,Loyal
U4174,13,2,726.93,4,4,4,Champions
U4175,4,3,1114.17,5,5,5,Champions
U4176,12,3,591.16,4,5,4,Champions
U4177,10,2,522.25,4,4,3,Loyal
U4180,59,1,48.45,1,2,1,Lost
U4181,40,2,871.98,1,4,5,Loyal
U4182,9,2,398.90999999999997,4,4,3,Loyal
U4183,58,1,375.35,1,2,2,Lost
U4184,45,2,762.05,1,4,4,Loyal
U4185,41,1,207.59,1,2,1,Lost
U4186,7,2,500.69,5,4,3,Champions
U4187,19,1,291.7,3,2,2,At Risk
U4188,46,2,566.3,1,4,4,Loyal
U4189,27,1,330.19,2,2,2,At Risk
U4190,23,2,521.12,3,4,3,Loyal
U4192,41,1,26.07,1,2,1,Lost
U4193,55,1,224.98,1,2,2,Lost
U4194,39,3,535.1,1,5,4,Loyal
U4195,36,1,178.6,2,2,1,Lost
U4197,53,1,442.25,1,2,3,At Risk
U4199,57,1,273.9,1,2,2,Lost
U4200,8,3,998.38,4,5,5,Champions
U4201,17,1,367.36,3,2,2,At Risk
U4202,47,1,301.83,1,2,2,Lost
U4203,32,1,59.29,2,2,1,Lost
U4204,11,2,160.60000000000002,4,4,1,Loyal
U4206,29,2,352.5,2,4,2,At Risk
U4207,1,2,717.6800000000001,5,4,4,Champions
U4208,31,3,1006.06,2,5,5,Champions
U4209,3,3,664.89,5,5,4,Champions
U4210,52,1,432.72,1,2,3,At Risk
U4211,5,1,114.21,5,2,1,At Risk
U4212,18,5,1230.06,3,5,5,Champions
U4213,11,2,833.51,4,4,5,Champions
U4214,25,2,874.5,3,4,5,Champions
U4216,34,1,160.02,2,2,1,Lost
U4219,9,2,538.37,4,4,4,Champions
U4221,35,1,116.64,2,2,1,Lost
U4223,42,1,159.19,1,2,1,Lost
U4224,18,2,556.01,3,4,4,Loyal
U4226,4,3,917.95,5,5,5,Champions
U4227,8,2,275.55,4,4,2,Loyal
U4228,41,1,368.31,1,2,2,Lost
U4229,16,2,392.32,3,4,3,Loyal
U4231,2,1,44.89,5,2,1,At Risk
U4232,23,1,105.84,3,2,1,At Risk
U4233,48,2,693.19,1,4,4,Loyal
U4234,31,3,261.26,2,5,2,Loyal
U4235,37,1,414.06,2,2,3,At Risk
U4236,51,1,373.34,1,2,2,Lost
U4237,32,1,101.88,2,2,1,Lost
U4238,17,2,821.45,3,4,5,Champions
U4239,12,1,475.87,4,2,3,Loyal
U4240,43,2,445.14,1,4,3,At Risk
U4241,2,3,1055.66,5,5,5,Champions
U4243,5,2,708.9000000000001,5,4,4,Champions
U4244,5,3,316.17,5,5,2,Champions
U4245,38,3,693.8199999999999,2,5,4,Loyal
U4246,16,2,181.39,3,4,1,At Risk
U4248,11,1,125.01,4,2,1,At Risk
U4250,14,3,223.20999999999998,4,5,1,Loyal
U4251,27,2,611.76,2,4,4,Loyal
U4252,7,2,549.59,5,4,4,Champions
U4254,28,2,142.17,2,4,1,At Risk
U4255,24,3,294.3,3,5,2,Loyal
U4257,14,3,423.43,4,5,3,Champions
U4258,16,2,639.41,3,4,4,Loyal
U4259,19,3,567.86,3,5,4,Champions
U4260,58,1,34.41,1,2,1,Lost
U4261,10,3,745.34,4,5,4,Champions
U4262,12,2,371.24,4,4,2,Loyal
U4263,4,3,693.59,5,5,4,Champions
U4265,32,2,617.6600000000001,2,4,4,Loyal
U4266,26,2,289.02,2,4,2,At Risk
U4267,20,1,184.5,3,2,1,At Risk
U4269,52,1,40.95,1,2,1,Lost
U4270,11,3,764.81,4,5,4,Champions
U4271,13,1,244.46,4,2,2,At Risk
U4272,17,2,571.43,3,4,4,Loyal
U4273,47,1,94.84,1,2,1,Lost
U4274,16,1,331.37,3,2,2,At Risk
U4275,30,1,391.59,2,2,3,At Risk
U4276,6,5,1298.32,5,5,5,Champions
U4277,6,2,449.12,5,4,3,Champions
U4278,28,1,228.72,2,2,2,At Risk
U4279,45,3,371.22999999999996,1,5,2,At Risk
U4280,5,4,590.35,5,5,4,Champions
U4281,50,1,11.8,1,2,1,Lost
U4282,30,1,493.46,2,2,3,At Risk
U4283,26,3,82.78,2,5,1,At Risk
U4284,24,1,281.39,3,2,2,At Risk
U4285,1,1,167.66,5,2,1,At Risk
U4287,36,1,271.2,2,2,2,At Risk
U4288,3,9,2703.08,5,5,5,Champions
U4289,1,2,232.82999999999998,5,4,2,Loyal
U4290,2,1,387.92,5,2,2,Loyal
U4291,17,2,379.62,3,4,2,Loyal
U4292,25,3,734.64,3,5,4,Champions
U4293,13,1,194.42,4,2,1,At Risk
U4294,33,3,714.87,2,5,4,Loyal
U4295,26,2,561.6600000000001,2,4,4,Loyal
U4296,17,1,304.11,3,2,2,At Risk
U4297,8,1,60.94,4,2,1,At Risk
U4299,5,3,732.74,5,5,4,Champions
U4300,13,3,974.53,4,5,5,Champions
U4301,17,3,1228.5900000000001,3,5,5,Champions
U4302,4,3,790.02,5,5,5,Champions
U4303,5,5,768.92,5,5,4,Champions
U4308,53,1,332.6,1,2,2,Lost
U4309,40,1,326.08,1,2,2,Lost
U4311,54,1,176.09,1,2,1,Lost
U4312,40,1,242.87,1,2,2,Lost
U4313,55,1,212.18,1,2,1,Lost
U4314,17,3,937.22,3,5,5,Champions
U4315,9,2,213.57999999999998,4,4,1,Loyal
U4316,57,2,397.32000000000005,1,4,3,At Risk
U4318,21,2,578.3100000000001,3,4,4,Loyal
U4320,2,2,526.58,5,4,4,Champions
U4321,23,1,455.86,3,2,3,At Risk
U4322,15,3,772.9100000000001,4,5,4,Champions
U4323,16,2,890.74,3,4,5,Champions
U4324,5,1,84.5,5,2,1,At Risk
U4326,40,1,106.19,1,2,1,Lost
U4328,35,1,205.87,2,2,1,Lost
U4329,10,2,69.26,4,4,1,Loyal
U4330,19,4,923.03,3,5,5,Champions
U4332,22,2,212.83999999999997,3,4,1,At Risk
U4333,33,1,189.1,2,2,1,Lost
U4334,2,4,1059.19,5,5,5,Champions
U4335,29,2,461.72999999999996,2,4,3,Loyal
U4336,19,2,43.24,3,4,1,At Risk
U4337,17,2,468.61,3,4,3,Loyal
U4338,10,2,508.65,4,4,3,Loyal
U4339,10,1,307.65,4,2,2,At Risk
U4340,15,1,395.7,4,2,3,Loyal
U4342,26,1,22.94,2,2,1,Lost
U4343,21,3,770.31,3,5,4,Champions
U4344,32,5,1027.91,2,5,5,Champions
U4345,9,3,734.31,4,5,4,Champions
U4346,20,2,208.97000000000003,3,4,1,At Risk
U4347,25,2,288.6,3,4,2,Loyal
U4349,41,3,644.03,1,5,4,Loyal
U4351,28,2,501.88,2,4,3,Loyal
U4353,14,2,762.4100000000001,4,4,4,Champions
U4354,14,2,565.05,4,4,4,Champions
U4356,5,1,290.55,5,2,2,Loyal
U4357,33,1,28.42,2,2,1,Lost
U4358,5,1,175.59,5,2,1,At Risk
U4359,25,5,1409.21,3,5,5,Champions
U4360,36,1,464.61,2,2,3,At Risk
U4361,27,1,463.23,2,2,3,At Risk
U4362,13,2,963.63,4,4,5,Champions
U4363,12,1,416.74,4,2,3,Loyal
U4364,41,1,455.78,1,2,3,At Risk
U4367,11,3,1180.76,4,5,5,Champions
U4368,23,4,632.62,3,5,4,Champions
U4370,2,2,285.29,5,4,2,Loyal
U4371,14,3,358.63,4,5,2,Loyal
U4372,16,1,220.5,3,2,1,At Risk
U4374,20,1,438.37,3,2,3,At Risk
U4375,50,1,490.84,1,2,3,At Risk
U4376,38,2,601.6600000000001,2,4,4,Loyal
U4377,8,3,246.5,4,5,2,Loyal
U4378,17,3,503.09,3,5,3,Loyal
U4379,3,3,721.45,5,5,4,Champions
U4380,17,4,1478.37,3,5,5,Champions
U4381,34,3,730.77,2,5,4,Loyal
U4382,4,2,754.7,5,4,4,Champions
U4383,25,1,372.12,3,2,2,At Risk
U4384,21,1,184.58,3,2,1,At Risk
U4385,51,1,52.35,1,2,1,Lost
U4386,2,2,734.8199999999999,5,4,4,Champions
U4387,46,2,705.53,1,4,4,Loyal
U4389,46,1,377.26,1,2,2,Lost
U4391,19,2,137.65,3,4,1,At Risk
U4392,13,1,428.19,4,2,3,Loyal
U4393,8,4,1473.27,4,5,5,Champions
U4394,7,1,87.92,5,2,1,At Risk
U4395,12,3,1156.87,4,5,5,Champions
U4397,29,2,840.78,2,4,5,Loyal
U4398,11,3,392.53000000000003,4,5,3,Champions
U4399,5,2,633.86,5,4,4,Champions
U4400,2,1,160.37,5,2,1,At Risk
U4401,11,2,547.19,4,4,4,Champions
U4402,29,3,629.13,2,5,4,Loyal
U4403,7,4,1323.54,5,5,5,Champions
U4404,17,1,69.42,3,2,1,At Risk
U4405,17,2,188.44,3,4,1,At Risk
U4406,28,3,593.12,2,5,4,Loyal
U4408,4,4,434.85,5,5,3,Champions
U4409,5,1,299.3,5,2,2,Loyal
U4410,13,3,472.29,4,5,3,Champions
U4411,27,2,880.4200000000001,2,4,5,Loyal
U4412,50,1,273.13,1,2,2,Lost
U4413,30,2,596.54,2,4,4,Loyal
U4414,7,4,979.3299999999999,5,5,5,Champions
U4415,6,1,276.46,5,2,2,Loyal
U4416,9,3,578.99,4,5,4,Champions
U4417,36,2,584.52,2,4,4,Loyal
U4418,18,4,1079.08,3,5,5,Champions
U4419,9,6,532.78,4,5,4,Champions
U4420,3,1,301.62,5,2,2,Loyal
U4421,1,3,946.8100000000001,5,5,5,Champions
U4422,1,2,324.69,5,4,2,Loyal
U4423,44,1,144.67,1,2,1,Lost
U4424,4,3,702.09,5,5,4,Champions
U4428,41,1,416.72,1,2,3,At Risk
U4429,25,4,1268.77,3,5,5,Champions
U4430,6,3,928.65,5,5,5,Champions
U4432,42,1,210.65,1,2,1,Lost
U4433,23,4,840.4200000000001,3,5,5,Champions
U4435,53,1,52.72,1,2,1,Lost
U4436,33,1,364.14,2,2,2,At Risk
U4437,3,1,58.76,5,2,1,At Risk
U4438,50,1,60.68,1,2,1,Lost
U4439,39,1,179.02,1,2,1,Lost
U4440,29,5,1774.28,2,5,5,Champions
U4441,6,4,989.9000000000001,5,5,5,Champions
U4442,3,2,811.97,5,4,5,Champions
U4443,1,3,787.83,5,5,5,Champions
U4444,24,5,984.22,3,5,5,Champions
U4445,13,1,409.05,4,2,3,Loyal
U4447,16,2,714.73,3,4,4,Loyal
U4448,5,4,485.57000000000005,5,5,3,Champions
U4449,1,6,1646.06,5,5,5,Champions
U4450,40,3,840.22,1,5,5,Loyal
U4451,28,2,130.09,2,4,1,At Risk
U4452,23,1,206.63,3,2,1,At Risk
U4453,7,2,94.8,5,4,1,Loyal
U4454,16,2,605.28,3,4,4,Loyal
U4456,17,2,244.06,3,4,2,Loyal
U4458,50,1,288.6,1,2,2,Lost
U4459,32,3,762.9300000000001,2,5,4,Loyal
U4460,33,1,235.47,2,2,2,At Risk
U4461,22,1,409.9,3,2,3,At Risk
U4462,39,3,1047.26,1,5,5,Loyal
U4465,2,3,291.66,5,5,2,Champions
U4467,17,1,225.03,3,2,2,At Risk
U4468,13,4,987.9000000000001,4,5,5,Champions
U4469,30,3,1049.44,2,5,5,Champions
U4472,3,3,765.1,5,5,4,Champions
U4473,39,1,93.73,1,2,1,Lost
U4474,4,4,1305.02,5,5,5,Champions
U4475,26,2,735.0,2,4,4,Loyal
U4476,38,2,778.23,2,4,5,Loyal
U4477,9,2,336.5,4,4,2,Loyal
U4478,30,2,442.85,2,4,3,Loyal
U4483,21,2,382.53999999999996,3,4,2,Loyal
U4484,13,1,404.8,4,2,3,Loyal
U4485,56,1,410.71,1,2,3,At Risk
U4486,7,1,198.26,5,2,1,At Risk
U4487,1,3,1105.95,5,5,5,Champions
U4488,32,3,858.24,2,5,5,Champions
U4489,22,1,358.78,3,2,2,At Risk
U4490,4,2,601.91,5,4,4,Champions
U4491,1,3,1225.65,5,5,5,Champions
U4492,16,1,293.39,3,2,2,At Risk
U4493,53,1,225.69,1,2,2,Lost
U4494,16,2,701.52,3,4,4,Loyal
U4495,3,4,1255.39,5,5,5,Champions
U4496,22,1,437.73,3,2,3,At Risk
U4498,2,5,733.96,5,5,4,Champions
U4499,51,2,553.7,1,4,4,Loyal
U4500,7,2,485.99,5,4,3,Champions
U4501,24,3,1139.8600000000001,3,5,5,Champions
U4502,47,1,12.78,1,2,1,Lost
U4503,41,2,101.81,1,4,1,At Risk
U4505,46,1,66.55,1,2,1,Lost
U4506,10,2,367.39,4,4,2,Loyal
U4508,23,2,340.38,3,4,2,Loyal
U4509,25,2,526.39,3,4,4,Loyal
U4510,7,4,1281.9,5,5,5,Champions
U4511,3,2,150.8,5,4,1,Loyal
U4512,18,2,59.18000000000001,3,4,1,At Risk
U4513,18,3,761.9,3,5,4,Champions
U4514,23,1,414.59,3,2,3,At Risk
U4515,2,2,251.84,5,4,2,Loyal
U4516,18,2,604.23,3,4,4,Loyal
U4520,20,1,19.76,3,2,1,At Risk
U4522,1,1,232.57,5,2,2,Loyal
U4525,14,2,521.94,4,4,3,Loyal
U4526,9,5,1277.95,4,5,5,Champions
U4527,6,3,834.6800000000001,5,5,5,Champions
U4528,48,1,189.63,1,2,1,Lost
U4530,10,1,479.86,4,2,3,Loyal
U4532,35,2,324.45000000000005,2,4,2,At Risk
U4533,4,1,399.94,5,2,3,Loyal
U4535,27,3,930.76,2,5,5,Champions
U4536,29,3,575.63,2,5,4,Loyal
U4539,15,2,735.45,4,4,4,Champions
U4540,11,3,836.3000000000001,4,5,5,Champions
U4541,25,2,521.29,3,4,3,Loyal
U4542,43,1,182.94,1,2,1,Lost
U4543,16,2,362.31,3,4,2,Loyal
U4544,31,2,671.98,2,4,4,Loyal
U4545,3,1,139.81,5,2,1,At Risk
U4546,26,2,530.9,2,4,4,Loyal
U4547,16,3,896.86,3,5,5,Champions
U4549,19,1,79.51,3,2,1,At Risk
U4551,5,2,203.22,5,4,1,Loyal
U4552,42,1,306.33,1,2,2,Lost
U4553,48,1,131.4,1,2,1,Lost
U4554,4,3,544.6500000000001,5,5,4,Champions
U4555,11,1,20.42,4,2,1,At Risk
U4556,2,2,503.37,5,4,3,Champions
U4557,26,2,520.85,2,4,3,Loyal
U4558,6,4,983.79,5,5,5,Champions
U4560,39,2,876.77,1,4,5,Loyal
U4561,37,1,35.8,2,2,1,Lost
U4562,44,1,246.51,1,2,2,Lost
U4563,2,2,718.81,5,4,4,Champions
U4564,15,3,551.5699999999999,4,5,4,Champions
U4566,6,3,383.83,5,5,2,Champions
U4567,3,4,1326.71,5,5,5,Champions
U4568,31,1,116.06,2,2,1,Lost
U4569,3,2,442.95,5,4,3,Champions
U4573,3,3,964.1,5,5,5,Champions
U4574,35,3,976.51,2,5,5,Champions
U4575,56,1,426.57,1,2,3,At Risk
U4576,1,2,585.1,5,4,4,Champions
U4577,15,1,219.66,4,2,1,At Risk
U4578,10,1,480.6,4,2,3,Loyal
U4579,32,1,50.03,2,2,1,Lost
U4581,29,2,556.04,2,4,4,Loyal
U4582,1,2,413.75,5,4,3,Champions
U4583,51,1,386.76,1,2,2,Lost
U4584,12,1,488.55,4,2,3,Loyal
U4585,31,3,511.09000000000003,2,5,3,Loyal
U4586,8,1,94.44,4,2,1,At Risk
U4587,15,3,479.24,4,5,3,Champions
U4588,12,3,922.5699999999999,4,5,5,Champions
U4589,33,1,374.57,2,2,2,At Risk
U4590,4,1,253.63,5,2,2,Loyal
U4591,23,1,127.94,3,2,1,At Risk
U4592,41,2,400.99,1,4,3,At Risk
U4593,52,1,11.63,1,2,1,Lost
U4594,11,3,638.4399999999999,4,5,4,Champions
U4595,6,2,303.56,5,4,2,Loyal
U4597,5,5,831.8199999999999,5,5,5,Champions
U4599,31,1,14.94,2,2,1,Lost
U4600,13,3,930.52,4,5,5,Champions
U4602,14,2,341.37,4,4,2,Loyal
U4604,19,4,439.22,3,5,3,Loyal
U4605,5,1,101.23,5,2,1,At Risk
U4606,15,1,381.38,4,2,2,At Risk
U4607,1,3,656.11,5,5,4,Champions
U4608,20,1,116.51,3,2,1,At Risk
U4610,33,2,629.72,2,4,4,Loyal
U4611,34,4,804.46,2,5,5,Champions
U4612,19,2,811.75,3,4,5,Champions
U4613,55,1,361.13,1,2,2,Lost
U4614,6,3,886.1,5,5,5,Champions
U4615,24,1,99.64,3,2,1,At Risk
U4616,42,4,683.02,1,5,4,Loyal
U4617,22,2,920.14,3,4,5,Champions
U4618,25,2,433.04999999999995,3,4,3,Loyal
U4619,1,1,62.09,5,2,1,At Risk
U4620,5,1,455.18,5,2,3,Loyal
U4623,11,1,287.59,4,2,2,At Risk
U4624,6,2,770.92,5,4,4,Champions
U4625,12,3,887.5699999999999,4,5,5,Champions
U4627,9,2,451.44000000000005,4,4,3,Loyal
U4629,25,2,639.05,3,4,4,Loyal
U4630,8,2,482.4,4,4,3,Loyal
U4631,37,1,42.78,2,2,1,Lost
U4632,48,1,167.97,1,2,1,Lost
U4633,17,1,27.82,3,2,1,At Risk
U4634,33,1,105.9,2,2,1,Lost
U4636,2,4,1107.49,5,5,5,Champions
U4637,4,3,758.88,5,5,4,Champions
U4639,47,1,66.77,1,2,1,Lost
U4640,2,1,447.82,5,2,3,Loyal
U4641,49,1,250.26,1,2,2,Lost
U4642,22,2,125.80999999999999,3,4,1,At Risk
U4643,2,3,721.39,5,5,4,Champions
U4644,12,1,387.8,4,2,2,At Risk
U4647,6,4,1361.0,5,5,5,Champions
U4651,17,2,365.51,3,4,2,Loyal
U4652,42,1,454.09,1,2,3,At Risk
U4653,25,3,1128.84,3,5,5,Champions
U4655,54,1,44.44,1,2,1,Lost
U4657,11,5,1034.68,4,5,5,Champions
U4660,25,2,391.44,3,4,3,Loyal
U4661,25,2,603.51,3,4,4,Loyal
U4662,26,3,799.9300000000001,2,5,5,Champions
U4663,27,1,10.75,2,2,1,Lost
U4664,38,1,165.85,2,2,1,Lost
U4666,18,2,271.20000000000005,3,4,2,Loyal
U4667,26,3,1192.32,2,5,5,Champions
U4668,9,3,870.99,4,5,5,Champions
U4672,21,2,454.34000000000003,3,4,3,Loyal
U4673,26,3,615.17,2,5,4,Loyal
U4674,22,4,1094.81,3,5,5,Champions
U4675,48,1,260.41,1,2,2,Lost
U4676,28,1,338.1,2,2,2,At Risk
U4677,48,1,289.74,1,2,2,Lost
U4678,41,2,346.59000000000003,1,4,2,At Risk
U4679,30,3,771.89,2,5,4,Loyal
U4680,41,1,239.77,1,2,2,Lost
U4681,7,2,263.22,5,4,2,Loyal
U4682,54,2,497.22,1,4,3,At Risk
U4683,20,1,211.53,3,2,1,At Risk
U4684,39,2,392.72,1,4,3,At Risk
U4685,6,2,505.26,5,4,3,Champions
U4686,20,4,1062.0800000000002,3,5,5,Champions
U4687,6,3,1079.67,5,5,5,Champions
U4688,19,3,604.6700000000001,3,5,4,Champions
U4689,11,5,1513.7,4,5,5,Champions
U4690,30,2,505.1,2,4,3,Loyal
U4692,26,4,812.65,2,5,5,Champions
U4694,19,4,1647.74,3,5,5,Champions
U4695,21,4,884.65,3,5,5,Champions
U4696,38,2,307.34000000000003,2,4,2,At Risk
U4697,31,2,190.44,2,4,1,At Risk
U4698,15,3,510.52,4,5,3,Champions
U4699,41,1,238.77,1,2,2,Lost
U4700,4,3,578.34,5,5,4,Champions
U4703,7,2,360.44,5,4,2,Loyal
U4704,37,2,548.01,2,4,4,Loyal
U4705,29,2,420.88,2,4,3,Loyal
U4706,13,2,605.1400000000001,4,4,4,Champions
U4707,9,1,213.67,4,2,1,At Risk
U4711,4,1,295.39,5,2,2,Loyal
U4712,4,2,701.89,5,4,4,Champions
U4713,1,3,779.12,5,5,5,Champions
U4714,37,2,421.07,2,4,3,Loyal
U4715,39,2,689.65,1,4,4,Loyal
U4716,13,4,1046.6399999999999,4,5,5,Champions
U4718,13,1,335.68,4,2,2,At Risk
U4720,18,1,209.42,3,2,1,At Risk
U4721,58,1,97.24,1,2,1,Lost
U4722,4,1,354.27,5,2,2,Loyal
U4723,16,1,497.19,3,2,3,At Risk
U4724,2,1,379.22,5,2,2,Loyal
U4725,38,2,905.25,2,4,5,Loyal
U4726,25,2,523.81,3,4,3,Loyal
U4727,51,1,371.36,1,2,2,Lost
U4728,11,1,484.33,4,2,3,Loyal
U4729,7,4,1439.73,5,5,5,Champions
U4730,16,1,263.61,3,2,2,At Risk
U4732,9,3,972.86,4,5,5,Champions
U4734,44,2,713.08,1,4,4,Loyal
U4735,12,3,934.5899999999999,4,5,5,Champions
U4736,43,1,35.97,1,2,1,Lost
U4737,45,1,82.56,1,2,1,Lost
U4738,6,3,552.78,5,5,4,Champions
U4739,36,2,634.69,2,4,4,Loyal
U4740,19,2,668.04,3,4,4,Loyal
U4741,26,3,703.03,2,5,4,Loyal
U4743,25,2,328.19,3,4,2,Loyal
U4744,7,2,633.0,5,4,4,Champions
U4745,48,1,398.07,1,2,3,At Risk
U4746,35,3,1015.35,2,5,5,Champions
U4747,4,3,605.53,5,5,4,Champions
U4748,16,2,615.06,3,4,4,Loyal
U4749,4,4,736.23,5,5,4,Champions
U4750,14,1,40.04,4,2,1,At Risk
U4753,50,1,282.59,1,2,2,Lost
U4755,2,4,579.16,5,5,4,Champions
U4756,5,2,612.83,5,4,4,Champions
U4757,27,1,344.72,2,2,2,At Risk
U4758,44,1,387.2,1,2,2,Lost
U4759,25,1,59.11,3,2,1,At Risk
U4760,21,2,481.27,3,4,3,Loyal
U4762,28,1,222.95,2,2,1,Lost
U4763,55,1,408.62,1,2,3,At Risk
U4764,3,3,739.19,5,5,4,Champions
U4765,12,1,196.89,4,2,1,At Risk
U4766,19,3,1275.7,3,5,5,Champions
U4767,37,1,386.15,2,2,2,At Risk
U4770,2,1,66.7,5,2,1,At Risk
U4771,29,5,1998.74,2,5,5,Champions
U4772,11,2,484.3,4,4,3,Loyal
U4773,1,3,937.39,5,5,5,Champions
U4774,5,4,1265.24,5,5,5,Champions
U4775,11,3,705.76,4,5,4,Champions
U4776,2,3,710.71,5,5,4,Champions
U4777,43,4,978.9200000000001,1,5,5,Loyal
U4779,15,1,236.36,4,2,2,At Risk
U4780,2,3,322.76,5,5,2,Champions
U4781,14,4,571.4100000000001,4,5,4,Champions
U4782,13,2,596.2,4,4,4,Champions
U4783,6,2,791.79,5,4,5,Champions
U4784,1,4,1301.34,5,5,5,Champions
U4785,22,1,151.76,3,2,1,At Risk
U4788,35,1,248.08,2,2,2,At Risk
U4789,49,1,159.44,1,2,1,Lost
U4790,3,3,889.37,5,5,5,Champions
U4791,21,1,477.53,3,2,3,At Risk
U4794,59,1,466.21,1,2,3,At Risk
U4796,5,2,664.27,5,4,4,Champions
U4797,60,1,125.59,1,2,1,Lost
U4798,26,2,539.74,2,4,4,Loyal
U4800,40,2,482.39,1,4,3,At Risk
U4801,15,4,691.2,4,5,4,Champions
U4802,53,1,334.46,1,2,2,Lost
U4803,46,2,619.44,1,4,4,Loyal
U4804,16,3,889.52,3,5,5,Champions
U4805,1,1,498.69,5,2,3,Loyal
U4808,8,2,507.08,4,4,3,Loyal
U4809,4,3,442.59000000000003,5,5,3,Champions
U4810,30,2,607.12,2,4,4,Loyal
